Size	Run	Node:1	Node:2	Node:3	Node:4	Node:5	Node:6	Node:7	Node:8	Node:9	Node:10	Node:11	Node:12	Node:13	Node:14	Node:15	Node:16	Node:17	Node:18	Node:19	Node:20	Node:21	Node:22	Node:23	Node:24	Node:25	Node:26	Node:27	Node:28	Seq:1	Seq:2	Seq:3	Seq:4	Seq:5	Seq:6	Seq:7	Seq:8	Seq:9	Seq:10	Seq:11	Seq:12	Seq:13	Seq:14	Seq:15	Seq:16	Seq:17	Seq:18	Seq:19	Seq:20	Seq:21	Seq:22	Seq:23	Seq:24	Seq:25	Seq:26	Seq:27	Seq:28	
12	14	3043715	1104212	749665	633339	589309	579592	593499	671572	796146	1039229	1894611	3761015																	51892680	13500570	7786801	5545363	4525246	4277870	3749032	4167936	4670339	5679840	9563092	81429923																
12	15	2495019	1161091	785376	690968	587966	576863	607583	689042	765816	998427	1539214	4152729																	43757917	14289474	8252470	6571438	4644154	4095827	3969576	4318413	4501038	5305099	7638561	83768994																
12	16	2694792	1143630	748436	624005	549464	550224	578980	644177	737460	1000827	1714049	4096004																	44865903	14035954	7987672	5321399	4369125	4028509	3908085	4006509	4234575	5626295	8518679	83411057																
12	17	3130007	1109312	768232	634062	601940	603890	608112	681029	791513	1008437	1903067	3724485																	52344992	14029629	8039026	5416126	4711177	4331683	3958029	4262444	4661458	5485405	9305318	81449535																
12	18	2793965	1090441	718215	610513	560318	565028	577397	620097	741913	973765	1808396	4056002																	47017682	13225315	7171711	5337249	4329041	4210625	3895392	3878048	4274201	5279979	9051827	83333932																
12	19	2963403	1115929	754061	613715	585065	569436	584948	651899	773838	1024325	1843769	3878682																	51032823	14150630	7588872	5152946	4495746	4171873	3894397	4024189	4430238	5748253	9136511	82196754																
13	0	2948613	1098799	709964	577212	527912	520762	519218	574040	637715	730734	981454	1799230	3832573																48647893	13875773	7129584	5130124	4277206	3976960	3470075	3779105	3950099	4175351	5342633	8769110	82232399															
13	1	2799780	1182272	819157	627507	576623	562850	557835	593066	638601	776893	989540	1706881	3726897																45690208	15247268	9107373	5920757	4719570	4186713	3811524	3839506	3725457	4545930	5280493	8303582	81477512															
13	2	2839558	1114250	714852	585599	535874	525622	511505	542306	622516	740383	972532	1783395	3890308																47613792	13721607	7272527	5618537	4380252	3926536	3497984	3453868	3841518	4240299	5283881	9020931	82306310															
13	3	2628541	1172856	725835	634434	587099	543936	521419	581682	621057	746138	987026	1631049	3903762																44488268	15031581	7561231	6004618	5419971	4050793	3600638	3863377	3711686	4316249	5412544	8098236	82140836															
13	4	2710943	1138155	792723	625601	553215	520213	528138	557123	633004	735112	949529	1694347	3917323																48493192	14247244	8733260	5987467	4846492	3791809	3617325	3575191	3913295	4216290	5061989	8427280	82423682															
13	5	2717513	1163253	775008	600985	527757	507119	528632	564013	635529	743347	972687	1711145	3909576																47969793	15247919	8778722	5446323	4125710	3732751	3649363	3583495	3956363	4221304	5263935	8448607	82553655															
13	6	2637059	1210587	795457	628423	552074	525604	534638	582899	645859	773731	989163	1581605	3908422																45986473	15468082	8727399	6022077	4544541	3832072	3663793	3739418	3895266	4547795	5233655	7838626	82295088															
13	7	2620090	1159366	741375	615451	522595	498470	517326	538895	626291	739746	995667	1623619	4010287																44027903	14809329	7621024	6221041	4204112	3628136	3622389	3418515	3803886	4221013	5428061	8083431	82987451															
13	8	2503889	1246278	766868	628111	570771	533677	569466	598309	623862	748711	1015891	1502439	3974366																42376975	16464521	8009460	6141167	4696761	3988168	3930498	3919682	3751392	4276125	5434277	7419568	82679175															
13	9	2846197	1136281	753191	597538	540410	509525	515195	570372	657921	758514	995343	1762712	3832443																49189271	14401398	8044098	5588025	4299327	3796024	3449093	3591627	4165261	4342136	5456109	8496573	82285071															
13	10	2500934	1212990	809928	648909	536780	500689	534971	564382	650602	769184	986430	1571342	3957664																44271935	15566755	9182078	6183012	4334478	3601984	3647268	3651373	3974932	4456166	5299206	7701254	82687801															
13	11	2740940	1071054	717866	583871	534979	519970	506639	522695	573173	712738	962576	1749660	4007987																48886432	13219959	7546380	5003989	4790458	4002144	3552903	3307091	3445587	4063821	5227100	8780797	83082592															
13	12	2854900	1145470	749123	611045	539645	506670	509062	570116	623531	743941	985530	1773613	3848155																46537889	14427484	7913841	5951726	4318540	3747074	3503974	3692077	3803968	4230515	5311246	8794859	82175237															
13	13	2640867	1177557	716788	604579	539063	520674	524922	552172	605386	730157	985715	1608776	4007990																44073084	15118978	7415739	5921337	4399351	3966470	3646296	3580885	3666054	4191557	5349526	8126577	82732270															
13	14	2560450	1259197	779995	614177	539524	535915	545540	575553	638897	759139	1013770	1570249	3929084																40460462	15990159	8727380	5652158	4344627	4024656	3799868	3783558	3913245	4353207	5411095	7727316	82512782															
13	15	2716968	1218158	761543	603780	552719	523010	548338	610749	639279	788109	996282	1649362	3831823																46789831	15596230	8563550	5503043	4684734	3801115	3774349	3987757	3760078	4633567	5456492	8134624	81860305															
13	16	3029646	1122251	752641	597397	560629	558657	542605	580519	632062	747730	1008364	1805830	3696582																47705454	13668068	8415622	5386879	4613090	4182113	3664845	3824638	3825523	4235984	5539205	8735861	81360106															
13	17	2837703	1131474	763823	591307	507022	506581	532830	551304	625277	757476	968586	1782109	3872928																47691226	14691212	8545944	5171079	3854204	3681128	3857151	3528862	3816869	4416177	5253152	8704872	82462256															
13	18	2793580	1077363	736068	565014	517686	531195	525708	552140	609332	717072	948485	1757440	3948541																47273012	12786128	8268920	5197765	4215615	4028462	3758287	3661568	3774313	4064148	5011320	8895603	82672267															
13	19	2746712	1257585	763403	601997	573860	542937	565157	608476	650389	771101	1012260	1688705	3746611																44733230	16304373	8811927	5436670	4861163	3916936	3858465	3948906	3956128	4552890	5371394	8270575	81486245															
14	0	2817129	1239242	763275	589182	524493	494941	501864	509240	559458	624930	746120	1016775	1673681	3645535															47312747	16085732	8749480	5470224	4377975	3714586	3479340	3384428	3568212	3754964	4208176	5379750	8251668	81015738														
14	1	2758362	1143473	761834	579837	527510	505290	482922	512809	566987	630411	749390	947867	1659340	3758415															46576411	14847291	8720641	5561021	4520467	3772605	3396100	3417925	3627624	3813066	4325543	5014109	8148372	81671670														
14	2	2640844	1124628	719973	588974	523315	477874	453449	500482	506992	567234	685657	953355	1667290	3920902															48628158	14757909	7547325	5563669	4959439	3765495	3165419	3463469	3136694	3405826	3855336	5164252	8351544	82451123														
14	3	3090973	1085262	720621	561887	502514	476249	500752	509709	553306	620407	732907	963594	1816686	3649027															50843045	13549405	8318551	5053635	4238130	3562618	3679068	3400409	3603507	3723090	4069621	5237544	8771843	81273815														
14	4	2809843	1174145	723655	575962	502831	492720	499195	495783	542640	613607	746829	964958	1713655	3745702															49282194	15017190	7715018	5661312	4173390	3797185	3683156	3164166	3436309	3690715	4233832	5138327	8616218	81550653														
14	5	2711155	1136234	721828	553885	513241	469891	451512	479065	518439	596878	729669	957539	1646685	3909960															49919005	14708935	7761412	5312806	4436408	3574305	3181089	3164570	3274363	3600623	4260304	5000479	8396141	82389834														
14	6	2894016	1214005	752766	595527	528952	509266	529720	532888	576748	654258	761443	1013714	1688684	3561346															50659969	15635590	8523208	5640854	4492146	3971557	3779316	3524379	3621517	3936873	4414858	5363897	8280183	80492418														
14	7	2775563	1160020	766701	585815	520024	476782	493967	499816	546333	595468	728313	964866	1671885	3793353															44956260	14483152	8690925	5994684	4361624	3525053	3671962	3264095	3532855	3553451	4084749	5107805	8304424	81898595														
14	8	2746424	1074199	690594	554156	498691	458217	466569	471945	497812	570788	689049	962460	1713882	3937570															47633450	13550496	7503308	5171469	4066971	3478922	3478996	3239250	3120418	3425175	3900409	5240015	8559594	82761866														
14	9	2858615	1142928	727429	574889	501114	484770	458904	490917	522196	595631	712217	971367	1732465	3799428															51102634	14763511	8108755	5448505	4182001	3767383	3285283	3278561	3304891	3607517	4033236	5312579	8270055	82125372														
14	10	2716800	1220100	777708	608870	516437	484866	463584	486879	550566	629769	730639	1007020	1628400	3762924															46946637	15699877	8591322	5694333	4652040	3708801	3248797	3198565	3512464	3802282	4079142	5427937	8008707	81654741														
14	11	2954459	1126842	723471	551898	514521	489175	497245	466115	515012	593576	741525	993742	1782464	3711888															51294222	14185387	8118517	4865652	4434020	3673723	3700462	3024751	3186091	3492983	4299309	5359121	8773356	81555247														
14	12	2897811	1097819	699334	569372	484223	473677	496267	518009	506992	581417	700705	972161	1732968	3797193															47304339	13663498	7322959	5756970	3935162	3713076	3607199	3666759	3089570	3430179	3896752	5358426	8695600	81797496														
14	13	2510592	1149451	785467	612522	523109	519066	507953	514717	539834	626978	720702	957238	1551565	3863505															43245410	14568824	8913675	6507703	4375134	4050197	3710134	3514332	3371288	3744343	4046005	5131467	7775606	82006724														
14	14	2293363	1255187	837070	617192	497277	486977	468298	490871	548084	614163	749009	985612	1410896	3981595															41878652	16367591	9524913	6026933	4439423	3713885	3253218	3292971	3531833	3673923	4238531	5182353	7075846	82696925														
14	15	2752763	1063936	706327	543351	486241	454773	457221	482303	526947	581949	687770	918363	1705108	3960579															48616587	13286403	7946419	5289677	3969857	3550381	3317903	3277406	3381863	3559038	3918778	4915686	8576227	82747017														
14	16	3065163	1116981	721677	573832	535744	492077	486139	521777	570291	618620	755001	978739	1789447	3594589															52989178	14340178	8087909	5239706	4568729	3753840	3432357	3425282	3761396	3539863	4352555	5221429	8801192	80762633														
14	17	2584277	1092554	756692	572870	503858	489605	481589	467485	505775	584213	689561	895795	1665530	3963779															47715528	13441528	8638591	5145713	4477734	4127834	3557307	3134157	3237829	3464688	3961655	4667344	8346291	82806183														
14	18	2935670	1172127	735068	558258	526522	482710	489455	516471	562679	628145	754776	1006956	1712998	3648230															50073328	15119044	8510851	5201978	4507087	3682137	3451388	3406106	3534688	3762360	4334346	5489592	8347482	81010714														
14	19	2702003	1084327	670612	558205	486030	459589	453811	483536	496039	552542	674876	941586	1699720	4000583															44096312	13473666	7347746	5374330	4049014	3560312	3275070	3375858	3164016	3242849	3840346	5069376	8603280	83055352														
15	0	2441435	1295237	779881	579005	503860	477083	472609	475877	492118	539213	606921	699817	995876	1435983	3778114														40339050	17376662	9723145	5716131	4435522	3885474	3495433	3294054	3277978	3283885	3705203	3926247	5133329	7112535	81599948													
15	1	2535357	1286631	767100	563375	483535	479173	453601	467404	490552	545229	612924	729747	995946	1488398	3728412														44189675	17369696	8912920	5464071	4022752	3803384	3314293	3273831	3173565	3355554	3674135	4182335	5235798	7380091	81358276													
15	2	3155102	1071780	708311	569763	474212	473424	444774	442898	465144	505955	578581	703343	972528	1847381	3536870														55206769	13347787	7569915	6108576	3797267	3830559	3240792	3053895	3032237	3168140	3405573	3889141	5200746	9129859	80632719													
15	3	2663923	1179289	729774	568364	524801	486002	443206	451924	479278	501596	575682	687997	955065	1615387	3730026														47482846	15982444	8047467	5517382	5118602	4006035	3238210	3083600	3184108	3092744	3392084	3761245	5081929	8106094	81341852													
15	4	2704195	1118451	715911	559224	477805	440517	432972	436405	463203	523022	580487	693505	938666	1651312	3810400														48386406	14473694	8122082	5780568	4117869	3513715	3139309	3049363	3053168	3315655	3452641	3887397	5081471	7971138	82169748													
15	5	2726867	1151642	709033	558309	484820	457800	458984	470590	448297	480135	579484	697111	964902	1627095	3766952														47372787	14691175	7653366	5423278	4536704	3588291	3435537	3449949	2967323	2916901	3390636	3911318	5013839	8352183	81577153													
15	6	2894309	1090900	710764	548022	474261	438005	448949	457123	472278	509025	571967	702945	936761	1707236	3718594														51365983	13822305	7718284	5667466	4138345	3348119	3388636	3232689	3082604	3160745	3372947	3905950	5054859	8489856	81500051													
15	7	2791127	1123311	704907	565999	501693	473347	441405	446938	464817	506877	568038	692170	929871	1669381	3760116														49740498	14825155	7795183	5590990	4426705	4136721	3302948	3143642	3023019	3096943	3293137	3955157	4944619	8229905	81730269													
15	8	3025267	1121643	709716	539717	478787	449243	440771	463525	475666	514926	608354	703683	955537	1768711	3615403														52753754	14837135	8221612	5189738	4135810	3514994	3199021	3218800	3125334	3193232	3715668	3893340	5163535	8555289	81102286													
15	9	2899091	1099536	752092	572152	492182	457932	438996	442087	473523	518220	581451	705655	921296	1723477	3669856														50625071	14317092	8170153	5693840	4701340	3667174	3284548	2965553	3157366	3231329	3380169	3963724	4906881	8535631	81171732													
15	10	2717549	1211619	760873	575114	506687	461550	437890	441392	473871	543667	599177	756935	960941	1592993	3679070														47045454	16044147	8893748	5660992	4323467	3594483	3185169	3045525	3039736	3420501	3476794	4373958	5109711	7597731	81396857													
15	11	2773738	1201698	709285	556535	500963	483938	468887	446779	462986	510358	588871	710430	994411	1579851	3709579														48584770	15739139	7625561	5293746	4295361	4269431	3578775	3117244	2944393	3171816	3405557	3976484	5257353	7886498	81287671													
15	12	2740224	1280533	746309	591325	494128	482807	459534	485257	498087	544409	607352	712485	998722	1613638	3580254														47317734	16998637	8354224	6527112	4042280	3980480	3214853	3422791	3218141	3416053	3584033	3954234	5200980	7897842	80705893													
15	13	2846697	1125464	747073	566021	496091	470715	461105	447364	469145	528656	585753	714355	915557	1695240	3688134														51396943	14859954	8596736	5522281	4529047	3688716	3509278	3160814	2967713	3288146	3459873	4003758	4887582	8129637	81531893													
15	14	3104882	1170485	713780	550309	487591	460422	462407	457824	485534	529387	605543	724456	956059	1819480	3483824														53709730	15659290	7854797	5442805	3984358	3568029	3446769	3184272	3192396	3259520	3552282	4146815	5072616	8808322	80355110													
15	15	2583047	1247230	757675	567965	475418	459771	454778	452148	472555	518804	617341	718632	966593	1539920	3770078														43230194	16787630	8432287	5684409	3984773	3604347	3489537	3177627	3079710	3142285	3796139	3988413	5062657	7621331	81733501													
15	16	2537045	1098934	691252	567286	492388	436410	428224	439085	444835	493049	555503	644523	896034	1589119	3977702														45148296	14082914	7596543	5671131	4418309	3741769	3288102	3111842	2823124	3133378	3351805	3509347	4704224	8081987	82841380													
15	17	2703455	1230554	776698	603687	512638	479361	477959	468011	487117	546940	613003	712701	972681	1566618	3628979														47629778	16467314	9102147	6170342	4449155	3775127	3553898	3273917	3102243	3433524	3644394	3986147	5075133	7643240	80936099													
15	18	2728056	1149868	688452	548266	455624	433506	433074	439919	464142	503348	562193	679252	944064	1620827	3879738														46974330	15027018	7630544	5564146	3844130	3480578	3183846	3062251	3094794	3133942	3306650	3838907	4961988	8215126	82386449													
15	19	2989889	1143680	725990	596206	489709	462896	443049	458382	479640	527530	586139	711671	929870	1765182	3588106														51586841	15270976	8070177	6458479	4067119	3626451	3266385	3216043	3060385	3317513	3432340	4047052	4854676	8413147	81106370													
16	0	2137151	1237741	815180	556284	475461	423431	410623	398529	414509	446240	500923	561372	688616	939240	1255805	4040351													38213885	16273214	9548614	5717755	4697245	3567489	3144299	2813261	2764584	2805153	3206807	3341195	3786915	4803395	6180693	83357717												
16	1	2986949	1216288	732461	565759	489631	452559	426098	430072	444369	483747	533134	577636	688262	962935	1675260	3461031													51502041	16485843	8384830	6108791	4433792	3682692	3180620	3105768	2983555	2983038	3301048	3433837	3752686	5016385	8016500	80285632												
16	2	2902835	1180679	712637	539795	440980	419899	423169	434877	427487	452851	507970	584101	694285	980913	1629801	3590089													49969140	14975680	8162910	5809341	3857885	3357855	3151239	3301615	2826495	2944217	3089548	3461590	3808540	5218277	7861939	80971936												
16	3	3011934	1096232	712468	538196	443525	433287	438928	422600	422564	450152	468981	563310	697664	928013	1764507	3552278													49980264	13968048	8356305	5781016	3632527	3538526	3429041	3122187	2905265	2956304	2795211	3298748	3894972	4898486	8768484	80647403												
16	4	3171941	1122693	722380	561635	481973	448936	423825	416640	442719	474139	535239	613783	699845	943210	1808417	3362151													55057838	15145218	8232085	6064755	4311771	3679927	3156548	2884995	3054927	2914499	3311372	3665143	3890756	4980574	8644855	79817497												
16	5	2714179	1148247	741585	575890	499195	464729	443916	434117	433299	486086	526050	587121	683199	920022	1572361	3622935													48019751	15500821	8474165	6014297	5001937	3714780	3384741	3237986	2798299	3122303	3223032	3439235	3750446	4866125	7723253	80937309												
16	6	2949818	1111803	749368	567866	499601	435509	415590	421087	447250	468959	507250	570126	699020	898707	1709925	3533702													51963440	14798147	8707703	6252922	4382766	3627578	3097495	3006956	3010109	3093498	3054613	3234327	3929104	4712368	8311263	80582074												
16	7	2547674	1175834	716852	541998	447169	430152	390936	394774	410421	456881	497932	565420	672013	913393	1505117	3873685													47037610	15928660	8252293	5747663	3952121	3522708	3014090	2759126	2706988	2908347	3116590	3436214	3771994	4661191	7390129	82566970												
16	8	2616022	1278274	746141	581229	483495	449285	437506	423428	453404	495235	535627	591817	706759	971754	1485940	3595261													44703122	17246848	8869218	6106600	4459114	3583554	3385069	2922968	2971025	3202789	3276228	3506781	3930127	5018959	7350682	80682862												
16	9	2565147	1098996	693286	529091	455194	407432	400642	379071	403035	424621	481192	532668	647618	887267	1558017	3967439													46142801	14416828	8201704	5316483	4472294	3207859	3140558	2655766	2820466	2699823	3038397	3143133	3596722	4742735	7620266	83111582												
16	10	2780543	1102746	746682	558373	464521	426738	425183	414688	423824	445201	480542	563322	679511	911105	1666870	3672638													50627946	14809457	8729218	6040137	4054768	3339235	3208260	3012123	3013209	2834058	2853568	3268100	3820928	4819795	8180670	81369317												
16	11	2921787	1135210	715271	529099	454544	421361	412458	408851	435749	436402	482001	570149	691263	910253	1717574	3637204													52375746	15205356	8565252	5320214	3918942	3267832	3243646	2874450	3153055	2772283	2891075	3376071	3945370	4756222	8435165	81190258												
16	12	2871095	1236566	711614	557592	491785	443647	430084	434481	428227	468109	518528	583897	689659	966340	1610448	3553869													52126108	16621111	8327585	5441567	4927492	3597181	3225467	3150084	2820906	2947964	3235280	3402230	3883910	4997390	7807847	80657117												
16	13	2969483	1163107	716381	548203	451159	423501	417778	430502	443427	455609	502222	577243	704684	959965	1676613	3547388													50926879	14966717	8239858	5873474	3838923	3334612	3113360	3169686	3123505	2886331	3053171	3383116	3874781	5066637	8179629	80709959												
16	14	2588600	1154760	764875	602151	509913	454471	432149	416843	441896	494875	528463	582078	670444	913783	1513302	3678897													46702334	15357386	9160793	6447336	4746701	3731486	3385559	2873327	3022411	3236677	3230163	3485332	3650573	4756844	7388347	81271007												
16	15	3028890	1107698	702630	527339	453527	421254	422038	426098	416005	441087	481724	571902	689190	930048	1763321	3551260													53857606	14509110	7922711	5247329	4199227	3265862	3261083	3225819	2796192	2796816	2915449	3351145	3838689	4979792	8513523	80797755												
16	16	3081974	1217284	732240	567357	500717	470152	447497	454337	459561	494859	533962	593091	713514	995268	1702137	3313044													52809485	16788509	8769610	5725937	4709251	3893519	3257482	3202574	3030058	3148537	3275051	3447950	3947074	5310491	8125843	79366328												
16	17	2610551	1119549	695986	541763	474159	421703	404458	396096	417500	457644	488375	540625	641041	890664	1556632	3880459													47550274	14549538	7816525	5533360	4439212	3893104	3062885	2700523	2832330	2963240	3045235	3215874	3452974	4619092	7923383	82397807												
16	18	2910050	1162275	698934	535619	455780	432670	434089	417934	420922	437522	472985	549994	693683	954365	1691976	3620059													51146284	15529167	7938912	5455579	3909929	3507639	3427254	2967241	2850314	2810795	2871337	3138707	3834636	5242575	8040096	81299207												
16	19	2666652	1152523	702893	525412	482363	434175	409063	396653	411703	424233	468829	544132	679535	932219	1614871	3769231													47828911	15572969	7616892	5065844	4762706	3633507	3090478	2895589	2823295	2668072	2804983	3174677	3846748	4893574	8158775	81752206												
17	0	2826511	1212143	740110	580946	510790	446723	416008	391101	402174	414904	463459	498342	569239	690387	952822	1607867	3409222												51522074	16130644	8829220	6097766	4871487	3792325	3612282	2758710	2785433	2657729	2959805	3005905	3243407	3794831	4930861	7885694	79822972											
17	1	3000827	1141190	727133	555260	466827	422635	402349	395648	385233	423210	464036	493546	570703	679179	903862	1716498	3418626												52550505	15536386	8999950	5858145	4137847	3539052	3160287	3070344	2570017	2741838	2983562	2930867	3348871	3812065	4659947	8237250	80107243											
17	2	3045890	1166029	716014	530291	453611	414863	411821	406812	397985	423190	459289	502385	562493	683838	937423	1716030	3371912												52054904	15541772	8671920	5274455	4086201	3415556	3219803	3078591	2830556	2785923	2931425	3040286	3243335	3746580	4977898	8236656	79791088											
17	3	2935718	1147514	738054	567592	511723	455473	412211	393029	402404	445813	477831	514853	566155	684217	936381	1659889	3350087												50880633	15496412	8659427	6056577	5336750	3946532	3174742	2823330	2693317	2943193	3066765	3098837	3248285	3713061	4847176	8056660	79615567											
17	4	2998542	1212197	721487	532010	450936	426314	410703	403886	403806	435385	442712	487390	575692	676037	950897	1675026	3414584												53984856	16518673	8570536	5444309	4409220	3516109	3220177	2957196	2827812	2916210	2757193	2922840	3359266	3662982	5071941	7972186	80059514											
17	5	2892407	1120003	751367	568090	460218	439665	413344	411867	399128	410608	447191	503113	583938	677993	937536	1630573	3466095												51738224	14680995	9213776	6294660	4080924	3702463	3171598	3139952	2748819	2606210	2780728	2968552	3500822	3695092	4932158	7747195	80457919											
17	6	2291634	1218609	803321	545042	471420	423249	381090	375852	391306	398559	446633	485790	532878	698789	881655	1362557	3854764												41993735	17167173	9737443	5363455	4769944	3750114	2995568	2572977	2721916	2547428	2859564	3120986	2993546	3929016	4450479	6608808	82414355											
17	7	2907484	1133185	737834	535168	450665	421642	386153	377716	397285	424461	455852	491742	563137	677107	922922	1669030	3487905												51058592	14675105	9160353	5513897	4121773	3626987	2978902	2676092	2831424	2839010	2900413	3015332	3257774	3713121	4861632	8276226	80265785											
17	8	3096220	1135184	751399	549669	459543	431285	401323	395835	394548	425941	460506	497427	579514	692754	914373	1747375	3348779												54192682	14895671	9149416	5898967	4208431	3555959	3198571	2860918	2613797	2914857	2881001	2936180	3349218	3853220	4811586	8447419	79655504											
17	9	2815874	1186417	713849	526470	449556	415889	410781	388362	387398	413430	439377	482382	543745	679211	933844	1620361	3559985												49991707	16086998	8271912	5345418	4403492	3506754	3240947	2805019	2617390	2768478	2783891	2979847	3091405	3717145	4813290	7935437	80872490											
17	10	2949820	1143972	717779	555379	458878	421938	404406	411726	409136	400229	442860	485193	552650	680841	923829	1678343	3460149												51291431	15819220	8189229	5841728	4591902	3513010	3068714	3150264	2952488	2544843	2783160	2923299	3116247	3723418	4974860	8108570	80182003											
17	11	2681678	1117569	722752	526792	459923	423522	400632	375906	379912	406773	435589	461848	530773	647223	884797	1586624	3707771												50228149	14918155	8574091	5205315	4344991	3663765	3564521	2788789	2574865	2705222	2830670	2792410	3069501	3507731	4682634	7936348	81360898											
17	12	2899775	1132556	700822	530127	456485	411021	388613	388899	405117	415527	445197	489311	557776	687529	919414	1631069	3539350												50563408	15379536	8163450	5231122	4492959	3452801	2974833	2961148	2846834	2726724	2761327	2980693	3236147	3804111	4887911	7829701	80708436											
17	13	2837244	1171603	717764	544651	442781	413573	413792	394742	399118	401066	430230	477436	549824	656321	928095	1639067	3557265												47507002	15730897	8420571	6026997	3941613	3433273	3389125	2870703	2898704	2639686	2715515	2869634	3176765	3568543	4923285	7894833	80831488											
17	14	2565183	1135350	713508	515938	457135	419590	410098	391163	375948	397090	412122	451856	539090	645071	886748	1538820	3777957												48692691	15279265	8588112	4934397	4378052	3923083	3378862	2970890	2548082	2636898	2577536	2664082	3201926	3546087	4496018	7841912	81818619											
17	15	2821308	1179334	738107	572619	479842	433370	401926	405544	411474	419291	466719	518266	604658	693167	933939	1584151	3441867												50104928	16007007	8709717	6165704	4356468	3779533	3051467	3001853	2940093	2660973	2935632	2970926	3624626	3871051	4795111	7784089	80070884											
17	16	2552330	1237683	752186	559100	471801	416951	389302	385823	400232	409423	441664	488903	572089	693220	941694	1480553	3632462												47139524	16868218	8843749	5874466	4619253	3483785	2977702	2809386	2789066	2685224	2786316	2955897	3357592	3784665	4924070	7330793	80996949											
17	17	2801425	1213770	753513	566337	480226	430156	427271	401889	416852	438544	463872	526540	585214	680041	941083	1562653	3444786												52603132	16159482	9104658	6329860	4471391	3474322	3463593	2889280	2956544	2858384	2814625	3177086	3457650	3657497	4896962	7614529	80061430											
17	18	3070996	1120123	710102	540494	444557	410235	401388	408893	398439	408833	438413	493415	553991	679446	913356	1745733	3433738												53661051	15371908	8270065	5861847	3935990	3242843	3134830	3134553	2845692	2684621	2672290	3057274	3132951	3794233	4765489	8523824	80116059											
17	19	2919042	1170871	720999	551890	469024	421519	409745	406586	414162	418358	447568	493318	557404	678241	931476	1633377	3455368												52756300	15469639	8474161	5791476	4608001	3610396	3193316	3023014	2908600	2763508	2769950	2957279	3191481	3682667	4964448	7868912	80150831											
18	0	3176993	1155593	715514	528214	451730	419195	413043	393958	381807	388374	415684	430749	491561	558799	685588	928022	1733410	3221386											57253411	15443376	8440006	5613500	4605529	3482075	3410467	3026929	2751199	2608708	2695991	2599684	2889856	3222517	3756561	4904492	8224369	79039804										
18	1	2843771	1117156	737422	529370	450807	401670	384907	374395	360818	371833	384821	420614	456965	549606	665606	872867	1655038	3498348											51487119	15140193	9223488	5550031	4565403	3314556	3228630	2728966	2592997	2595771	2485080	2660156	2659436	3095913	3742952	4547845	7900047	80650350										
18	2	2727163	1146530	753391	555316	468821	424428	383919	375991	370978	376912	410970	444114	483494	555716	659537	906044	1541318	3499197											50005980	15480085	9098280	6114996	4666505	3815473	3038115	2846609	2652217	2439197	2665866	2810508	2894846	3210061	3561399	4649566	7593864	80389903										
18	3	2726577	1167017	719047	530051	435886	410463	376081	355249	346578	365097	398688	419097	473358	544500	649273	883741	1569192	3596821											49867857	15758920	8328252	5549909	4266831	3822379	3045748	2693811	2421638	2422924	2662411	2601544	2840680	3207104	3519736	4422173	7889459	80946746										
18	4	2794278	1224031	718376	544902	454450	409095	385082	376830	378827	391637	411257	432841	485275	544739	657501	938649	1553203	3440576											50949529	16692943	8414172	5949325	4633539	3610793	3119243	2875042	2704718	2675070	2689631	2670096	2977716	3090462	3540645	4933704	7579920	80001553										
18	5	2705606	1136572	724510	532583	425026	382253	361616	357678	348483	361370	399124	424724	487586	551318	644393	879572	1557418	3634301											51932781	15124966	8715318	6162241	3819767	3358888	2739328	2728083	2507332	2448979	2597850	2661201	2988945	3173014	3492813	4485993	7865676	81119925										
18	6	2813557	1174057	769600	572697	453146	414735	383627	386772	378071	377128	406133	450199	506829	567333	671672	908642	1556483	3417554											48594506	15686087	9375765	6649530	4234881	3487755	3047327	3006078	2671721	2497767	2602838	2716125	3107003	3308734	3642777	4614264	7534631	80060464										
18	7	3126684	1148598	750813	555906	460833	416531	403777	386902	388596	401166	433277	443490	501079	565794	681821	917836	1698975	3224531											55463748	15522220	9528024	6080619	4360634	3527318	3210153	2825544	2868656	2653728	2855227	2716506	2981550	3254305	3743093	4697399	8046551	79159673										
18	8	2882467	1178074	733173	545804	459727	418073	382288	384957	380690	397783	421361	449395	497540	569094	664571	912225	1608382	3363445											51895392	16094105	8808084	6230965	4267151	3650590	2993620	3015916	2668253	2732113	2727777	2769822	2949431	3307647	3598885	4673901	7929911	79609672										
18	9	2537532	1272289	753915	555818	473348	429569	389167	385893	378969	390782	417459	435158	478422	548346	676529	943045	1416296	3527345											47917959	17786096	9128804	6102940	4894552	3729887	3197093	2862459	2724895	2646955	2700957	2688454	2877257	3125934	3685251	4912274	6867654	80404093										
18	10	2767842	1185352	737192	539847	439422	418969	411247	375223	365184	376087	378717	407406	464679	535067	663669	908523	1580114	3513805											51167882	15664146	9144088	5669472	4050833	4025083	3439770	2835567	2539529	2669529	2402224	2429485	2805941	3037252	3658262	4687061	7761821	80523086										
18	11	2521634	1185910	763472	569955	455136	412488	402995	372416	360749	380909	407432	431102	481670	557995	660711	877250	1460690	3605368											46209390	16079254	9217788	6325414	4205257	3544512	3661421	2819040	2512249	2605867	2677160	2684350	2854842	3232648	3585110	4395503	7352294	80841299										
